"CODE","PA","FOU","DATE",""
"CODE Article","Prix Achat nombre","Fournisseur nombre pas nom","format : AAAAMMDD",""
"473942","2.76","4392","20190208",""
"473943","3.42","4392","20190208",""
"473944","4.68","4392","20190208",""
"473946","2.44","4392","20190208",""
"473947","4.23","4392","20190208",""
"473948","2.45","4392","20190208",""
"473950","0.77","4392","20190208",""
"473951","0.67","4392","20190208",""
"473952","1.02","4392","20190208",""
"473953","1.046","4392","20190208",""
"473955","1.21","4392","20190208",""
"473956","0.666","4392","20190208",""
"482769","0.666","4392","20190208",""
"505422","2.45","4392","20190208",""
"505423","0.666","4392","20190208",""
"813438","13.76","4392","20190208",""
"813439","13.36","4392","20190208",""
"813440","14.07","4392","20190208",""
"813441","16.01","4392","20190208",""
"813442","7.32","4392","20190208",""
"813443","2.45","4392","20190208",""
"813444","3.96","4392","20190208",""
"813445","2.9","4392","20190208",""
"813446","0.94","4392","20190208",""
"813447","0.56","4392","20190208",""
"813448","0.56","4392","20190208",""
"813449","0.56","4392","20190208",""
"813450","0.56","4392","20190208",""
"813451","0.56","4392","20190208",""
"813452","0.56","4392","20190208",""
"813453","0.56","4392","20190208",""
"813454","0.56","4392","20190208",""
"813455","0.9","4392","20190208",""
"813456","0.64","4392","20190208",""
"813457","0.68","4392","20190208",""
"813458","0.68","4392","20190208",""
"813459","0.68","4392","20190208",""
"813460","0.68","4392","20190208",""
"813461","0.68","4392","20190208",""
"837033","1.73","4392","20190208",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
