"CODE","PV","DATE",""
"CODE Article","Prix De Vente nombre","Format AAAAMMDD",""
"003184","23.95","20190104",""
"021985","24.95","20190104",""
"021986","23.95","20190104",""
"043946","24.95","20190104",""
"050039","26.95","20190104",""
"071276","75.95","20190104",""
"071278","54.95","20190104",""
"078148","23.95","20190104",""
"078938","23.95","20190104",""
"118119","24.95","20190104",""
"118123","24.95","20190104",""
"118125","54.95","20190104",""
"118128","26.95","20190104",""
"167897","75.95","20190104",""
"167904","89","20190104",""
"185898","6.95","20190104",""
"231539","24.95","20190104",""
"231540","54.95","20190104",""
"242323","4.95","20190104",""
"242325","4.95","20190104",""
"242327","4.95","20190104",""
"242329","4.95","20190104",""
"242331","4.95","20190104",""
"242337","4.95","20190104",""
"329740","21.95","20190104",""
"329741","21.95","20190104",""
"329742","21.95","20190104",""
"329743","21.95","20190104",""
"329744","21.95","20190104",""
"329745","22.95","20190104",""
"329796","67.95","20190104",""
"329797","67.95","20190104",""
"329799","68.95","20190104",""
"335563","67.95","20190104",""
"341034","25.95","20190104",""
"341037","68.95","20190104",""
"341038","68.95","20190104",""
"368800","67.95","20190104",""
"368803","62.95","20190104",""
"368804","67.95","20190104",""
"368868","67.95","20190104",""
"368869","67.95","20190104",""
"368870","67.95","20190104",""
"368872","21.95","20190104",""
"368873","38.95","20190104",""
"368880","76.95","20190104",""
"368886","21.95","20190104",""
"368887","38.95","20190104",""
"368889","21.95","20190104",""
"377218","67.95","20190104",""
"384635","84","20190104",""
"386418","68.95","20190104",""
"386419","67.95","20190104",""
"395608","76.95","20190104",""
"413670","55.95","20190104",""
"418317","75.95","20190104",""
"418318","75.95","20190104",""
"422646","89","20190104",""
"429255","23.95","20190104",""
"429256","51.95","20190104",""
"429258","23.95","20190104",""
"443033","84","20190104",""
"467183","62.95","20190104",""
"467185","75.95","20190104",""
"468070","14.95","20190104",""
"478561","27.95","20190104",""
"478562","45.95","20190104",""
"487703","14.95","20190104",""
"487704","14.95","20190104",""
"487705","14.95","20190104",""
"510333","84","20190104",""
"805915","28.95","20190104",""
"805916","28.95","20190104",""
"807019","17.95","20190104",""
"807020","16.95","20190104",""
"807021","17.95","20190104",""
"807022","17.95","20190104",""
"807029","18.95","20190104",""
"807692","59.95","20190104",""
"807693","59.95","20190104",""
"811971","4.95","20190104",""
"811974","19.95","20190104",""
"811975","62.95","20190104",""
"811977","72.95","20190104",""
"811980","22.95","20190104",""
"811981","37.95","20190104",""
"811985","14.95","20190104",""
"811987","14.95","20190104",""
"813557","5.95","20190104",""
"813558","5.95","20190104",""
"813559","4.95","20190104",""
"813560","4.95","20190104",""
"816145","22.95","20190104",""
"816146","37.95","20190104",""
"816149","22.95","20190104",""
"816150","37.95","20190104",""
"816151","14.95","20190104",""
"816152","76.95","20190104",""
"818683","14.95","20190104",""
"820567","17.95","20190104",""
"820568","29.95","20190104",""
"820570","18.95","20190104",""
"820571","72.95","20190104",""
"820573","18.95","20190104",""
"820574","72.95","20190104",""
"823365","1.95","20190104",""
"824470","22.95","20190104",""
"824471","65.95","20190104",""
"824472","9.95","20190104",""
"824473","23.95","20190104",""
"824474","47.95","20190104",""
"824475","9.95","20190104",""
"824476","21.95","20190104",""
"824477","62.95","20190104",""
"824478","62.95","20190104",""
"824479","14.95","20190104",""
"825878","21.95","20190104",""
"825879","55.95","20190104",""
"825880","24.95","20190104",""
"825881","68.95","20190104",""
"828815","18.95","20190104",""
"828816","74.95","20190104",""
"828817","72.95","20190104",""
"828819","18.95","20190104",""
"828820","18.95","20190104",""
"828821","72.95","20190104",""
"828823","22.95","20190104",""
"828824","22.95","20190104",""
"828825","22.95","20190104",""
"828826","22.95","20190104",""
"828827","38.95","20190104",""
