"CODE","PV","DATE",""
"CODE Article","Prix De Vente nombre","Format AAAAMMDD",""
"469379","9.95","20180117",""
"469396","4.95","20180117",""
"819135","3.95","20180117",""
"835078","9.95","20180117",""
"469347","5.95","20180117",""
"469387","4.95","20180117",""
"469425","7.95","20180117",""
"507296","2.95","20180117",""
"469346","5.95","20180117",""
"469382","7.95","20180117",""
"469390","8.95","20180117",""
"819132","5.95","20180117",""
"835080","9.95","20180117",""
"469352","4.95","20180117",""
"469375","4.95","20180117",""
"822988","11.95","20180117",""
"469362","5.95","20180117",""
"469400","4.95","20180117",""
"824021","16.95","20180117",""
"469363","6.95","20180117",""
"806952","6.95","20180117",""
"464920","7.95","20180117",""
"469333","7.95","20180117",""
"469388","4.95","20180117",""
"507295","2.95","20180117",""
"819133","4.95","20180117",""
"823737","6.95","20180117",""
"469335","14.95","20180117",""
"469336","14.95","20180117",""
"806948","2.95","20180117",""
"826414","5.95","20180117",""
"826415","8.95","20180117",""
"823734","4.95","20180117",""
"828774","15.95","20180117",""
"819145","16.95","20180117",""
"469351","7.95","20180117",""
"469377","4.95","20180117",""
"822203","9.95","20180117",""
"819131","2.95","20180117",""
"469364","6.95","20180117",""
"823742","9.95","20180117",""
"811625","9.95","20180117",""
"469324","24.95","20180117",""
"469327","36.95","20180117",""
"469374","5.95","20180117",""
"469397","7.95","20180117",""
"806941","9.95","20180117",""
"811623","4.95","20180117",""
"824020","16.95","20180117",""
"806954","6.95","20180117",""
"828781","7.95","20180117",""
"806955","14.95","20180117",""
"469381","4.95","20180117",""
"806943","8.95","20180117",""
"823744","9.95","20180117",""
"823746","9.95","20180117",""
"469323","19.95","20180117",""
"469325","26.95","20180117",""
"469337","14.95","20180117",""
"806953","6.95","20180117",""
"806945","12.95","20180117",""
"823728","6.95","20180117",""
"819134","4.95","20180117",""
"823735","4.95","20180117",""
"823741","8.95","20180117",""
"469357","15.95","20180117",""
"826411","13.95","20180117",""
"819144","12.95","20180117",""
"828780","15.95","20180117",""
"469370","6.95","20180117",""
"469376","5.95","20180117",""
"469383","9.95","20180117",""
"806950","9.95","20180117",""
"826412","16.95","20180117",""
"823729","3.95","20180117",""
"826413","19.95","20180117",""
"826416","13.95","20180117",""
"819146","19.95","20180117",""
"469322","9.95","20180117",""
"469328","39.95","20180117",""
"469365","3.95","20180117",""
"823738","7.95","20180117",""
"469389","4.95","20180117",""
"469424","7.95","20180117",""
"806942","7.95","20180117",""
"806944","9.95","20180117",""
"469384","7.95","20180117",""
"806951","6.95","20180117",""
"823736","6.95","20180117",""
"814534","8.95","20180117",""
"464922","51.95","20180117",""
