"CODE","PV","DATE",""
"CODE Article","Prix De Vente nombre","Format AAAAMMDD",""
"838731","22.45","20200930",""
"838732","64.75","20200930",""
"838733","21.85","20200930",""
"838730","60.15","20200930",""
"838727","21.85","20200930",""
"838729","23.45","20200930",""
"838728","62.55","20200930",""
"838714","19.55","20200930",""
"838715","52.45","20200930",""
"838717","19.55","20200930",""
"838718","52.45","20200930",""
"838722","21.85","20200930",""
"838716","59.95","20200930",""
"838721","21.85","20200930",""
"838719","21.95","20200930",""
"838720","66.95","20200930",""
"845988","22.15","20200930",""
"844908","20.65","20200930",""
"844907","55.85","20200930",""
"838713","67.35","20200930",""
"838712","20.45","20200930",""
"838711","57.55","20200930",""
"838724","21.45","20200930",""
"838723","63.55","20200930",""
"838735","21.75","20200930",""
"838734","66.95","20200930",""
"838726","21.45","20200930",""
"838725","63.55","20200930",""
"838736","21.49","20200930",""
"838739","69.99","20200930",""
"838737","23.45","20200930",""
"838738","78.15","20200930",""
"844909","23.45","20200930",""
"844910","78.15","20200930",""
"838685","11.55","20200930",""
"838684","45.75","20200930",""
"838677","10.85","20200930",""
"838676","41.55","20200930",""
"838674","10.85","20200930",""
"838675","41.55","20200930",""
"838686","5.95","20200930",""
"838680","11.95","20200930",""
"838681","44.55","20200930",""
"838683","11.55","20200930",""
"838682","43.45","20200930",""
"838700","2.35","20200930",""
"838690","2.85","20200930",""
"838691","2.85","20200930",""
"838702","2.85","20200930",""
"838701","2.85","20200930",""
"838703","2.85","20200930",""
"845987","2.95","20200930",""
"843535","1.3","20200930",""
"843537","1.3","20200930",""
"843536","1.3","20200930",""
"843538","1.3","20200930",""
"838706","1.35","20200930",""
"838704","1.35","20200930",""
"838705","1.35","20200930",""
"838707","1.35","20200930",""
"838708","1.35","20200930",""
"838709","1.35","20200930",""
"838710","1.35","20200930",""
"845447","10.55","20200930",""
"845446","10.55","20200930",""
"845445","10.55","20200930",""
"838671","6.35","20200930",""
"838670","13.45","20200930",""
"838668","6.35","20200930",""
"838669","13.45","20200930",""
"838673","6.35","20200930",""
"838672","13.45","20200930",""
"838689","11.15","20200930",""
"838688","15.55","20200930",""
"838687","11.15","20200930",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
