"CODE","PV","DATE",""
"CODE Article","Prix De Vente nombre","Format AAAAMMDD",""
"821747","79.95","20180705",""
"133653","5.95","20180705",""
"003099","49.95","20180705",""
"824488","199","20180705",""
"133624","7.95","20180705",""
"340138","14.95","20180705",""
"819637","6.95","20180705",""
"821745","199","20180705",""
"133663","11.95","20180705",""
"823782","39.95","20180705",""
"824489","159","20180705",""
"133647","5.95","20180705",""
"824486","9.95","20180705",""
"340139","15.95","20180705",""
"133631","12.95","20180705",""
"821748","149","20180705",""
"821749","49.95","20180705",""
"819631","9.95","20180705",""
"819627","9.95","20180705",""
"819630","8.95","20180705",""
"482556","9.95","20180705",""
"133634","8.95","20180705",""
"823783","47.95","20180705",""
"819629","8.95","20180705",""
"482559","11.95","20180705",""
"133635","10.95","20180705",""
"482557","12.95","20180705",""
"823781","39.95","20180705",""
"133627","13.95","20180705",""
"133632","5.95","20180705",""
"133619","8.95","20180705",""
"133626","9.95","20180705",""
"133656","8.95","20180705",""
"133650","10.95","20180705",""
"482550","8.95","20180705",""
"340141","11.95","20180705",""
"816367","11.95","20180705",""
"819635","4.95","20180705",""
"819636","7.95","20180705",""
"819634","7.95","20180705",""
"482546","7.95","20180705",""
"482548","8.95","20180705",""
"467841","39.95","20180705",""
"133622","8.95","20180705",""
"819666","8.95","20180705",""
"816366","9.95","20180705",""
"825882","9.95","20180705",""
"823784","54.95","20180705",""
"482545","7.95","20180705",""
"467842","34.95","20180705",""
"133621","7.95","20180705",""
"815949","17.95","20180705",""
"467847","54.95","20180705",""
"828228","9.95","20180705",""
"815948","18.95","20180705",""
"823794","9.95","20180705",""
"821757","29.95","20180705",""
"821751","10.95","20180705",""
"823793","19.95","20180705",""
"815950","4.95","20180705",""
"821753","39.95","20180705",""
"825110","99.95","20180705",""
"821752","19.95","20180705",""
"821754","49.95","20180705",""
"821755","59.95","20180705",""
"821756","59.95","20180705",""
"815952","11.95","20180705",""
"815951","9.95","20180705",""
"821758","27.95","20180705",""
"816133","39.95","20180705",""
"823792","14.95","20180705",""
"823796","12.95","20180705",""
"823788","34.95","20180705",""
"821750","11.95","20180705",""
"821760","17.95","20180705",""
"823789","39.95","20180705",""
"816131","29.95","20180705",""
"823787","29.95","20180705",""
"823797","9.95","20180705",""
"814467","13.95","20180705",""
"823795","14.95","20180705",""
"830469","49.95","20180705",""
"821759","39.95","20180705",""
"830468","49.95","20180705",""
"830467","49.95","20180705",""
"830481","49.95","20180705",""
"814468","13.95","20180705",""
