"CODE","PV","DATE",""
"CODE Article","Prix De Vente nombre","Format AAAAMMDD",""
"011946","10.95","20190611",""
"011947","19.95","20190611",""
"011948","12.95","20190611",""
"030496","12.95","20190611",""
"030499","12.95","20190611",""
"030987","7.95","20190611",""
"030993","7.95","20190611",""
"034103","5.95","20190611",""
"034117","5.95","20190611",""
"034121","9.5","20190611",""
"034149","18.95","20190611",""
"072160","7.95","20190611",""
"085341","13.95","20190611",""
"142009","11.95","20190611",""
"142010","14.95","20190611",""
"189402","12.95","20190611",""
"189657","22.95","20190611",""
"189683","25.95","20190611",""
"189694","16.95","20190611",""
"189702","16.95","20190611",""
"189842","14.95","20190611",""
"189844","8.95","20190611",""
"189846","6.95","20190611",""
"189848","16.95","20190611",""
"189850","6.95","20190611",""
"189851","8.95","20190611",""
"189879","6.95","20190611",""
"189881","19.95","20190611",""
"189893","8.95","20190611",""
"189920","12.95","20190611",""
"189925","16.95","20190611",""
"189931","12.95","20190611",""
"189947","8.95","20190611",""
"189950","10.95","20190611",""
"189964","23.95","20190611",""
"191343","15.95","20190611",""
"219874","5.95","20190611",""
"219875","16.95","20190611",""
"252873","14.95","20190611",""
"252875","16.95","20190611",""
"252877","6.95","20190611",""
"252879","18.95","20190611",""
"252880","6.95","20190611",""
"252881","17.95","20190611",""
"264569","5.95","20190611",""
"817817","54.95","20190611",""
"817818","15.95","20190611",""
"817819","14.95","20190611",""
"817820","5.5","20190611",""
"817821","48.95","20190611",""
"817822","27.95","20190611",""
"817823","19.5","20190611",""
"817824","15.95","20190611",""
"817825","15.95","20190611",""
"817827","14.95","20190611",""
"817828","14.95","20190611",""
"818286","8.95","20190611",""
"818287","8.95","20190611",""
"819722","15.95","20190611",""
"819723","5.95","20190611",""
"819724","4.95","20190611",""
"819725","11.95","20190611",""
"819726","15.95","20190611",""
"819727","15.95","20190611",""
"820469","6.95","20190611",""
"820475","3.95","20190611",""
"820476","4.95","20190611",""
"820477","6.95","20190611",""
"820480","7.95","20190611",""
"820481","7.95","20190611",""
"820482","7.95","20190611",""
"820485","232","20190611",""
"820487","13.95","20190611",""
"820488","13.5","20190611",""
"820491","6.95","20190611",""
"820492","11.95","20190611",""
"820493","3.5","20190611",""
"820494","16.95","20190611",""
"820495","6.95","20190611",""
"820496","14.95","20190611",""
"820497","5.95","20190611",""
"820498","7.95","20190611",""
"820499","14.95","20190611",""
"820500","7.95","20190611",""
"820501","7.95","20190611",""
"820502","7.95","20190611",""
"820503","7.95","20190611",""
"820504","2.95","20190611",""
"820506","11.95","20190611",""
"820507","14.95","20190611",""
"820508","15.95","20190611",""
"820509","7.95","20190611",""
"820510","7.95","20190611",""
"820511","6.5","20190611",""
"820514","5.95","20190611",""
"820515","5.95","20190611",""
"820516","8.95","20190611",""
"820517","16.95","20190611",""
"820520","37.95","20190611",""
"820521","17.95","20190611",""
"820523","16.95","20190611",""
"820524","17.95","20190611",""
"820526","17.95","20190611",""
"820528","7.95","20190611",""
"820529","7.95","20190611",""
"823259","27.95","20190611",""
"823345","11.95","20190611",""
"823507","7.95","20190611",""
"823710","16.95","20190611",""
"823711","16.95","20190611",""
"823712","12.95","20190611",""
"824887","7.95","20190611",""
"824888","7.95","20190611",""
"825765","29.95","20190611",""
"825766","15.95","20190611",""
"825767","4.95","20190611",""
"825768","4.95","20190611",""
"825769","26.95","20190611",""
"826755","3.95","20190611",""
"826757","3.95","20190611",""
"826758","3.95","20190611",""
"826759","3.95","20190611",""
"828812","319","20190611",""
"828813","359","20190611",""
"833019","9.95","20190611",""
"833021","11.95","20190611",""
"833022","11.95","20190611",""
"833023","11.95","20190611",""
"833024","7.95","20190611",""
"833025","19.95","20190611",""
"833026","17.95","20190611",""
"833027","22.95","20190611",""
"833029","7.95","20190611",""
"833030","8.95","20190611",""
"833031","5.95","20190611",""
"836420","19.95","20190611",""
"836421","19.95","20190611",""
"836422","19.95","20190611",""
"836424","19.95","20190611",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
