"CODE","PA","FOU","DATE",""
"CODE Article","Prix Achat nombre","Fournisseur nombre pas nom","format : AAAAMMDD",""
"467715","0.65","17110","20190614",""
"467717","0.65","17110","20190614",""
"467719","0.65","17110","20190614",""
"467723","0.65","17110","20190614",""
"467724","0.65","17110","20190614",""
"467725","0.65","17110","20190614",""
"467726","0.65","17110","20190614",""
"467729","0.65","17110","20190614",""
"467731","0.65","17110","20190614",""
"467732","0.65","17110","20190614",""
"467733","0.65","17110","20190614",""
"467740","0.65","17110","20190614",""
"467742","0.65","17110","20190614",""
"467743","0.65","17110","20190614",""
"467744","0.65","17110","20190614",""
"467745","0.65","17110","20190614",""
"467746","0.65","17110","20190614",""
"467747","0.65","17110","20190614",""
"467748","0.65","17110","20190614",""
"467749","0.65","17110","20190614",""
"467760","0.65","17110","20190614",""
"467762","0.65","17110","20190614",""
"817325","0.65","17110","20190614",""
"817329","0.65","17110","20190614",""
"817332","0.65","17110","20190614",""
"817333","0.65","17110","20190614",""
"817334","0.65","17110","20190614",""
"817335","0.65","17110","20190614",""
"817336","0.65","17110","20190614",""
"817340","0.65","17110","20190614",""
"817342","0.65","17110","20190614",""
"817343","0.65","17110","20190614",""
"467741","0.65","17110","20190614",""
"830647","0.79","17110","20190614",""
"830648","0.79","17110","20190614",""
"830649","0.79","17110","20190614",""
"830651","0.79","17110","20190614",""
"830652","0.79","17110","20190614",""
"830653","0.79","17110","20190614",""
"830650","0.79","17110","20190614",""
"830654","1.92","17110","20190614",""
"830655","1.92","17110","20190614",""
"830656","1.92","17110","20190614",""
"836779","2.54","17110","20190614",""
"836780","2.54","17110","20190614",""
"836781","2.54","17110","20190614",""
"836786","2.81","17110","20190614",""
"467709","2.82","17110","20190614",""
"467712","2.82","17110","20190614",""
"467713","2.82","17110","20190614",""
"817350","2.82","17110","20190614",""
"836783","3.26","17110","20190614",""
"836782","3.26","17110","20190614",""
"836788","4.38","17110","20190614",""
"836789","4.38","17110","20190614",""
"836790","4.38","17110","20190614",""
"836791","4.38","17110","20190614",""
"836792","4.38","17110","20190614",""
"836793","4.38","17110","20190614",""
"836794","4.38","17110","20190614",""
"836795","4.38","17110","20190614",""
"836787","7.68","17110","20190614",""
"836785","10.7","17110","20190614",""
"836784","10.7","17110","20190614",""
"836777","23.54","17110","20190614",""
"836778","23.54","17110","20190614",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
