"N° de colonne","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54"
"","846998053273","VP6485E","4056","","TONKA BALL DIAM DSIGN 10,5CM","TONKA BALL DIAM DSIGN 10,5CM","","Tonka Ball, Diamant Design, 10,5cm","6","5","22","118","A","09","VC","OSHOT","TONKA","N","0.171","KG","0.171","","","","9.1","U","","2","","01/07/2020","19.95","01/07/2020","","","","","","","","","","","1","1","1","","","","","","","N","C",""
"","846998053280","VP6486E","4056","","TONKA FLEX 3 REIFEN, 26,7 CM","TONKA FLEX 3 REIFEN, 26,7 CM","","Tonka Flex 3 Reifen, 26,7 cm","6","5","22","118","A","10","VC","OSHOT","TONKA","N","0.437","KG","0.437","","","","10.2","U","","2","","01/07/2020","22.5","01/07/2020","","","","","","","","","","","1","1","1","","","","","","","N","C",""
"","846998053297","VP6487E","4056","","TONKA REIF SNACK HLTER 6,5 CM","TONKA REIF SNACK HLTER 6,5 CM","","Tonka Reifen Snack Halter, 6,5 cm","6","5","22","118","A","11","VC","OSHOT","TONKA","N","0.107","KG","0.107","","","","8.45","U","","4","","01/07/2020","18.5","01/07/2020","","","","","","","","","","","1","1","1","","","","","","","N","C",""
"","846998053303","VP6488E","4056","","TONKA MEGA SNACK HALTER, 10 CM","TONKA MEGA SNACK HALTER, 10 CM","","Tonka Mega Snack Halter, 10 cm","6","5","22","118","A","12","VC","OSHOT","TONKA","N","0.287","KG","0.287","","","","9.4","U","","3","","01/07/2020","20.5","01/07/2020","","","","","","","","","","","1","1","1","","","","","","","N","C",""
"","846998053310","VP6489E","4056","","TONKA MEGA SNACK BALL, 7,6 CM","TONKA MEGA SNACK BALL, 7,6 CM","","Tonka Mega Snack Ball, 7,6 cm","6","5","22","118","A","13","VC","OSHOT","TONKA","N","0.251","KG","0.251","","","","7.1","U","","3","","01/07/2020","15.95","01/07/2020","","","","","","","","","","","1","1","1","","","","","","","N","C",""
"","846998053327","VP6490E","4056","","TONKA 3 STCK SNCK FEED M 9 CM","TONKA 3 STCK SNCK FEED M 9 CM","","Tonka 3-Stock Snack Feeder, M, 9 cm","6","5","22","118","A","14","VC","OSHOT","TONKA","N","0.144","KG","0.144","","","","8.6","U","","3","","01/07/2020","18.95","01/07/2020","","","","","","","","","","","1","1","1","","","","","","","N","C",""
"","846998053334","VP6491E","4056","","TKA 3 STCK SNCK FEED L 10,5 CM","TKA 3 STCK SNCK FEED L 10,5 CM","","Tonka 3-Stock Snack Feeder, L, 10,5 cm","6","5","22","118","A","15","VC","OSHOT","TONKA","N","0.263","KG","0.263","","","","9.6","U","","3","","01/07/2020","20.95","01/07/2020","","","","","","","","","","","1","1","1","","","","","","","N","C",""
"","22517963494","96349","4056","","ZS K9 FITNESS HYDRO SMALL DISP","ZS K9 FITNESS HYDRO SMALL DISPLAY","","ZS K9 FITNESS HYDRO SMALL DISPLAY","6","5","22","118","A","03","VC","OSHOT","ZEUS","N","11.8","KG","11.8","","","","230.73","U","","1","","01/07/2020","499","01/07/2020","","","","","","","","","","","1","1","1","","","","","","","O","C",""
"","22517963500","96350","4056","","ZS K9 FITNESS HYDRO HIPPOCAMP","'ZS K9 FITNESS HYDRO HIPPOCAMPE","","'ZS K9 FITNESS HYDRO HIPPOCAMPE","6","5","22","118","A","03","VC","OSHOT","ZEUS","N","0.195","KG","0.195","","","","6.63","U","","3","","01/07/2020","15.95","01/07/2020","","","","","","","","","","","1","1","1","","","","","","","N","C",""
"","22517963517","96351","4056","","ZS K9 FITNESS HYDRO ALLIGATOR","ZS K9 FITNESS HYDRO ALLIGATOR","","ZS K9 FITNESS HYDRO ALLIGATOR","6","5","22","118","A","03","VC","OSHOT","ZEUS","N","0.222","KG","0.222","","","","6.63","U","","3","","01/07/2020","15.95","01/07/2020","","","","","","","","","","","1","1","1","","","","","","","N","C",""
"","22517963524","96352","4056","","ZS K9 FITNESS HYDRO PIEUVRE","ZS K9 FITNESS HYDRO PIEUVRE","","ZS K9 FITNESS HYDRO PIEUVRE","6","5","22","118","A","03","VC","OSHOT","ZEUS","N","0.337","KG","0.337","","","","7.6","U","","3","","01/07/2020","18.5","01/07/2020","","","","","","","","","","","1","1","1","","","","","","","N","C",""
"","22517963531","96353","4056","","ZS K9 FITNESS HYDRO DAUPHIN","ZS K9 FITNESS HYDRO DAUPHIN","","ZS K9 FITNESS HYDRO DAUPHIN","6","5","22","118","A","03","VC","OSHOT","ZEUS","N","0.329","KG","0.329","","","","7.6","U","","3","","01/07/2020","18.5","01/07/2020","","","","","","","","","","","1","1","1","","","","","","","N","C",""
"","22517963548","96354","4056","","ZS K9 FITNESS HYDRO RAIE MANTA","ZS K9 FITNESS HYDRO RAIE MANTA","","ZS K9 FITNESS HYDRO RAIE MANTA","6","5","22","118","A","03","VC","OSHOT","ZEUS","N","0.238","KG","0.238","","","","7.07","U","","3","","01/07/2020","17.5","01/07/2020","","","","","","","","","","","1","1","1","","","","","","","N","C",""
"","22517963555","96355","4056","","ZS K9 FITNESS HYDRO DBONE TUG","ZS K9 FITNESS HYDRO DBONE TUG","","ZS K9 FITNESS HYDRO DBONE TUG","6","5","22","118","A","03","VC","OSHOT","ZEUS","N","0.476","KG","0.476","","","","6.9","U","","3","","01/07/2020","16.95","01/07/2020","","","","","","","","","","","1","1","1","","","","","","","N","C",""
"","22517963562","96356","4056","","ZS K9 FITNESS HYDRO DISQUE","ZS K9 FITNESS HYDRO DISQUE","","ZS K9 FITNESS HYDRO DISQUE","6","5","22","118","A","03","VC","OSHOT","ZEUS","N","0.62","KG","0.62","","","","7.07","U","","3","","01/07/2020","17.5","01/07/2020","","","","","","","","","","","1","1","1","","","","","","","N","C",""
"","22517963579","96357","4056","","ZS K9 FTNES HYDRO DISQ FRISBEE","ZS K9 FITNESS HYDRO DISQUE FRISBEE","","ZS K9 FITNESS HYDRO DISQUE FRISBEE","6","5","22","118","A","03","VC","OSHOT","ZEUS","N","0.449","KG","0.449","","","","7.33","U","","6","","01/07/2020","17.95","01/07/2020","","","","","","","","","","","1","1","1","","","","","","","N","C",""
"","22517963579","96358","4056","","ZS K9 FTNES HYDRO RTRIEVER TUG","ZS K9 FITNESS HYDRO RETRIEVER TUG","","ZS K9 FITNESS HYDRO RETRIEVER TUG","6","5","22","118","A","03","VC","OSHOT","ZEUS","N","0.245","KG","0.245","","","","5.11","U","","3","","01/07/2020","12.5","01/07/2020","","","","","","","","","","","1","1","1","","","","","","","N","C",""
"","22517963593","96359","4056","","ZS K9 FTNES HDRO RTRIEVER FOAM","ZS K9 FITNESS HYDRO RETRIEVER FOAM TPR","","ZS K9 FITNESS HYDRO RETRIEVER FOAM TPR","6","5","22","118","A","03","VC","OSHOT","ZEUS","N","0.865","KG","0.865","","","","7.64","U","","3","","01/07/2020","18.5","01/07/2020","","","","","","","","","","","1","1","1","","","","","","","N","C",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
