"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54"
"","EAN13","REFPRO","SIGFOU","MOTCLE","NOMPRO","DESIGN1","DESIGN2","DESIGN_LONG","CODTVA","RAYON","SOUSRAYON","FAMILLE","GAMME","STATUT","CODBLOCAGE","NATURE","MARQUE","MDD","POIDSNET","UNICOL","POIDS","POIDS_INFO","VOLUME_INFO","D3E","PA","UNITE_ACHAT","NBUVC_ACHAT","QTEMIN","QOTITE","DATDEB_PA","PV","DATDEB_PV","PF_SIGTIE","PCESSION","UNITE_CESSION","NBUVC_CESSION","QTEMIN_CESSION","PV_PROMO","DATDEB_PV_PROMO","DATFIN_PV_PROMO","CIBLE_PROMO","MAGASIN_CREATION","CSS_PM","CSS_MM","CSS_GM","TYPOLOGIE","WEB","DATMAR","DATFINMAR","DLUO","SEGMENT_PRODUIT","DISPLAY","ACTION","CODPRO"
"","13 Caractères","16 Caractères","12 Caractères","16 Caractères","30 Caractères","40 Caractères","40 Caractères","1000 Caractères","1 Caractère","6 Caractères","6 Caractères","6 Caractères","6 Caractères","6 Caractères","3 Caractères","6 Caractères","12 Caractères/ MAJUSCULES SS ACCENT","6 Caractères","Nombre","1 Caractère","Nombre","40 Caractères","40 Caractères","Nombre","Nombre","3 Caractères","Nombre","Nombre","Nombre","Date dd/mm/yyyy format Text","Nombre","Date dd/mm/yyyy format Text","12 Caractères","Nombre","3 Caractères","Nombre","Nombre","Nombre","Date dd/mm/yyyy en Text","Date dd/mm/yyyy format Text","12 Caractères","3 Caractères","Nombre","Nombre","Nombre","3 Caractères","1 Caractères","Date dd/mm/yyyy format Text","Date dd/mm/yyyy format Text","1 Caractères","12 Caractères","6 Caractères","12 Caractères","16 Caractères"
"","EAN 13 de l'article","Référence article chez le fournisseur","Code du fournisseur dans GCE","Mot clé GCE","Désgination courte (ticket de caisse)","Désignation article","Désignation article complément","Désignation longue pour le WEB","Code tva GCE (2:5,5% - 6:20% - 8:10%))","Code Rayon GCE","Codous Rayon GCE","Code Famille GCE","Code Gamme GCE (A, B, C,L)","Statut GCE (01, 02, 03, 04, 05)","Code blocage GCE (VC, VN)","Nature GCE (PERM, OSHOT, …)","Marque gérée dans GCE","O/N","En grammes ou litres","K pour KG, L pour Litrinon U","En grammes (emballage compris)","Complément d'information sur poids","Complément d'information sur volume","Taxe DEEE","Prix d'achat net","U dans la plupart des cas (CAR, SAC, … sinon)","Si CAR ou SAC, alors combien d'unités consommateurs","Quantité minimale pour commande vers Fournisseur","Multipluivant d'achat","Date d'application pa","Prix de vente TTC Enseigne","Date d'application pv","Code de la plateforme Animalis (PF0 ou CAM)","Prix de cession Magasin","U dans la plupart des cas (CAR, SAC, … sinon)","Si CAR ou SAC, alors combien d'unités cosommateurs","Quantité minimale pour commande magasin vers PF","Prix de vente TTC promo","Date d'application pv promo","Date de fin pv promo","Code du magasin dans GCE","Code du magasin dans GCE","CSS_Petit Magasin","CSS_Moyen Magasin","CSS_Grand Magasin","Vidi Inerte VIV pour Vivant","O si présent WEB","Date de mise en vente","Date de fin de mise en vente","O Si dluo","Segment N pour Naturel O pour Véto","O Si display","C pour création","Non renseigné en création / Obligatoire en modification"
"CODE ANIMALIS","O","O","O","O","O","O","N","N","O","O","O","O","O","O","O","O","O","O","O","O","N","N","N","N","O","O","N","O","N","O","O","O","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","O",""
"","4055744037979","98158","10405","","DISPLAY CAL AVENT HORSE CLUB","DISPLAY CAL AVENT HORSE CLUB","DISPLAY CAL AVENT HORSE CLUB","DISPLAY CAL AVENT HORSE CLUB","6","4","17","97","A","03","VC","OSHOT","SCHLEICH","N","","","","","","","193.8","U","","1","1","19/02/2019","359.88","19/02/2019","","","","","","","","","","","","","","","","01/10/2019","31/12/2019","","","O","C",""
"","4055744030857","97875","10405","","CALEND DE L'AVENT HORSE CLUB","CALEND DE L'AVENT HORSE CLUB","CALEND DE L'AVENT HORSE CLUB","CALEND DE L'AVENT HORSE CLUB","6","4","17","97","A","03","VC","OSHOT","SCHLEICH","N","","","","","","","16.15","U","","12","12","19/02/2019","29.99","19/02/2019","","","","","","","","","","","","","","","","01/10/2019","31/12/2019","","","","C",""
"","4055744038037","98164","10405","","DISPLAY DE NOEL","DISPLAY DE NOEL","DISPLAY DE NOEL","DISPLAY DE NOEL","6","4","17","97","A","03","VC","OSHOT","SCHLEICH","N","","","","","","","388.08","U","","1","1","19/02/2019","0","19/02/2019","","","","","","","","","","","","","","","","","31/12/2019","","","O","C",""
"","4055744029561","13883","10405","","AGNEAU","AGNEAU","AGNEAU","AGNEAU","6","4","17","97","A","03","VC","OSHOT","SCHLEICH","N","","","","","","","1.87","U","","1","1","19/02/2019","3.99","19/02/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","4055744029608","14818","10405","","CERF DE VIRGINIE","CERF DE VIRGINIE","CERF DE VIRGINIE","CERF DE VIRGINIE","6","4","17","97","A","03","VC","OSHOT","SCHLEICH","N","","","","","","","2.873","U","","1","1","19/02/2019","5.99","19/02/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","4055744029615","14819","10405","","BICHE DE VIRGINIE","BICHE DE VIRGINIE","BICHE DE VIRGINIE","BICHE DE VIRGINIE","6","4","17","97","A","03","VC","OSHOT","SCHLEICH","N","","","","","","","2.363","U","","1","1","19/02/2019","4.99","19/02/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","4055744029622","14820","10405","","FAON DE VIRGINIE","FAON DE VIRGINIE","FAON DE VIRGINIE","FAON DE VIRGINIE","6","4","17","97","A","03","VC","OSHOT","SCHLEICH","N","","","","","","","1.87","U","","1","1","19/02/2019","3.99","19/02/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","4055744029448","13888","10405","","JUMENT TRAKEHNEN ","JUMENT TRAKEHNEN ","JUMENT TRAKEHNEN ","JUMENT TRAKEHNEN ","6","4","17","97","A","03","VC","OSHOT","SCHLEICH","N","","","","","","","3.672","U","","1","1","19/02/2019","7.99","19/02/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","4055744029431","13887","10405","","ETALON LIPIZZAN","ETALON LIPIZZAN","ETALON LIPIZZAN","ETALON LIPIZZAN","6","4","17","97","A","03","VC","OSHOT","SCHLEICH","N","","","","","","","3.672","U","","1","1","19/02/2019","7.99","19/02/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","4055744029455","13889","10405","","ETALON KNABSTRUPPER","ETALON KNABSTRUPPER","ETALON KNABSTRUPPER","ETALON KNABSTRUPPER","6","4","17","97","A","03","VC","OSHOT","SCHLEICH","N","","","","","","","3.672","U","","1","1","19/02/2019","7.99","19/02/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","4055744029417","13885","10405","","HONGRE PAINT HORSE","HONGRE PAINT HORSE","HONGRE PAINT HORSE","HONGRE PAINT HORSE","6","4","17","97","A","03","VC","OSHOT","SCHLEICH","N","","","","","","","3.672","U","","1","1","19/02/2019","7.99","19/02/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","4055744029387","70579","10405","","PÉGASE DES ÉTOILES, JUMENT","PÉGASE DES ÉTOILES, JUMENT","PÉGASE DES ÉTOILES, JUMENT","PÉGASE DES ÉTOILES, JUMENT","6","4","17","97","A","03","VC","OSHOT","SCHLEICH","N","","","","","","","7.395","U","","1","1","19/02/2019","14.99","19/02/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","4055744029394","70580","10405","","LICORNE DE LUNE, POULAIN","LICORNE DE LUNE, POULAIN","LICORNE DE LUNE, POULAIN","LICORNE DE LUNE, POULAIN","6","4","17","97","A","03","VC","OSHOT","SCHLEICH","N","","","","","","","3.9525","U","","1","1","19/02/2019","7.99","19/02/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","4055744029738","15012","10405","","DIMORPHODON","DIMORPHODON","DIMORPHODON","DIMORPHODON","6","4","17","97","A","03","VC","OSHOT","SCHLEICH","N","","","","","","","3.672","U","","1","1","19/02/2019","7.99","19/02/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","4055744029745","15013","10405","","ANIMANTARX","ANIMANTARX","ANIMANTARX","ANIMANTARX","6","4","17","97","A","03","VC","OSHOT","SCHLEICH","N","","","","","","","3.672","U","","1","1","19/02/2019","7.99","19/02/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","4055744029769","15015","10405","","DIABLOCÉRATOPS ","DIABLOCÉRATOPS ","DIABLOCÉRATOPS ","DIABLOCÉRATOPS ","6","4","17","97","A","03","VC","OSHOT","SCHLEICH","N","","","","","","","4.845","U","","1","1","19/02/2019","9.99","19/02/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","4055744033407","98072","10405","","PRESENTOIR DE PAQUES","PRESENTOIR DE PAQUES","PRESENTOIR DE PAQUES","PRESENTOIR DE PAQUES","6","4","17","97","A","03","VC","OSHOT","SCHLEICH","N","","","","","","","423.39","U","","1","1","19/02/2019","0","19/02/2019","","","","","","","","","","","","","","","","","30/04/2019","","","O","C",""
"","4055744029554","13882","10405","","MOUTON","MOUTON","MOUTON","MOUTON","6","4","17","97","A","03","VC","OSHOT","SCHLEICH","N","","","","","","","2.363","U","","1","1","19/02/2019","4.99","19/02/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","4055744029400","13884","10405","","JUMENT PAINT HORSE","JUMENT PAINT HORSE","JUMENT PAINT HORSE","JUMENT PAINT HORSE","6","4","17","97","A","03","VC","OSHOT","SCHLEICH","N","","","","","","","3.672","U","","1","1","19/02/2019","7.99","19/02/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","4055744029424","13886","10405","","POULAIN PAINT HORSE","POULAIN PAINT HORSE","POULAIN PAINT HORSE","POULAIN PAINT HORSE","6","4","17","97","A","03","VC","OSHOT","SCHLEICH","N","","","","","","","2.363","U","","1","1","19/02/2019","4.99","19/02/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","4055744029455","13889","10405","","ETALON KNABSTRUPPER","ETALON KNABSTRUPPER","ETALON KNABSTRUPPER","ETALON KNABSTRUPPER","6","4","17","97","A","03","VC","OSHOT","SCHLEICH","N","","","","","","","3.672","U","","1","1","19/02/2019","7.99","19/02/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","4055744029462","13890","10405","","POULAIN KNABSTRUPPER","POULAIN KNABSTRUPPER","POULAIN KNABSTRUPPER","POULAIN KNABSTRUPPER","6","4","17","97","A","03","VC","OSHOT","SCHLEICH","N","","","","","","","2.363","U","","1","1","19/02/2019","4.99","19/02/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","4055744029585","13892","10405","","SCHNAUZER NAIN","SCHNAUZER NAIN","SCHNAUZER NAIN","SCHNAUZER NAIN","6","4","17","97","A","03","VC","OSHOT","SCHLEICH","N","","","","","","","1.87","U","","1","1","19/02/2019","3.99","19/02/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","4055744029660","14825","10405","","LIONNE","LIONNE","LIONNE","LIONNE","6","4","17","97","A","03","VC","OSHOT","SCHLEICH","N","","","","","","","2.873","U","","1","1","19/02/2019","5.99","19/02/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","4055744029639","14821","10405","","LOUP","LOUP","LOUP","LOUP","6","4","17","97","A","03","VC","OSHOT","SCHLEICH","N","","","","","","","2.873","U","","1","1","19/02/2019","5.99","19/02/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","4055744029943","42493","10405","","TAUREAU DE FEU","TAUREAU DE FEU","TAUREAU DE FEU","TAUREAU DE FEU","6","4","17","97","A","03","VC","OSHOT","SCHLEICH","N","","","","","","","4.845","U","","1","1","19/02/2019","9.99","19/02/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","4055744035302","72139","10405","","RED RABBIT","RED RABBIT","RED RABBIT","RED RABBIT","6","4","17","97","A","03","VC","OSHOT","SCHLEICH","N","","","","","","","2.873","U","","1","1","19/02/2019","5.99","19/02/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
