"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54"
"","EAN13","REFPRO","SIGFOU","MOTCLE","NOMPRO","DESIGN1","DESIGN2","DESIGN_LONG","CODTVA","RAYON","SOUSRAYON","FAMILLE","GAMME","STATUT","CODBLOCAGE","NATURE","MARQUE","MDD","POIDSNET","UNICOL","POIDS","POIDS_INFO","VOLUME_INFO","D3E","PA","UNITE_ACHAT","NBUVC_ACHAT","QTEMIN","QOTITE","DATDEB_PA","PV","DATDEB_PV","PF_SIGTIE","PCESSION","UNITE_CESSION","NBUVC_CESSION","QTEMIN_CESSION","PV_PROMO","DATDEB_PV_PROMO","DATFIN_PV_PROMO","CIBLE_PROMO","MAGASIN_CREATION","CSS_PM","CSS_MM","CSS_GM","TYPOLOGIE","WEB","DATMAR","DATFINMAR","DLUO","SEGMENT_PRODUIT","DISPLAY","ACTION","CODPRO"
"","13 Caractères","16 Caractères","12 Caractères","16 Caractères","30 Caractères","40 Caractères","40 Caractères","1000 Caractères","1 Caractère","6 Caractères","6 Caractères","6 Caractères","6 Caractères","6 Caractères","3 Caractères","6 Caractères","12 Caractères/ MAJUSCULES SS ACCENT","6 Caractères","Nombre","1 Caractère","Nombre","40 Caractères","40 Caractères","Nombre","Nombre","3 Caractères","Nombre","Nombre","Nombre","Date dd/mm/yyyy format Text","Nombre","Date dd/mm/yyyy format Text","12 Caractères","Nombre","3 Caractères","Nombre","Nombre","Nombre","Date dd/mm/yyyy en Text","Date dd/mm/yyyy format Text","12 Caractères","3 Caractères","Nombre","Nombre","Nombre","3 Caractères","1 Caractères","Date dd/mm/yyyy format Text","Date dd/mm/yyyy format Text","1 Caractères","12 Caractères","6 Caractères","12 Caractères","16 Caractères"
"","EAN 13 de l'article","Référence article chez le fournisseur","Code du fournisseur dans GCE","Mot clé GCE","Désgination courte (ticket de caisse)","Désignation article","Désignation article complément","Désignation longue pour le WEB","Code tva GCE (2:5,5% - 6:20% - 8:10%))","Code Rayon GCE","Code Sous Rayon GCE","Code Famille GCE","Code Gamme GCE (A, B, C,L)","Statut GCE (01, 02, 03, 04, 05)","Code blocage GCE (VC, VN)","Nature GCE (PERM, OSHOT, …)","Marque gérée dans GCE","O/N","En grammes ou litres","K pour KG, L pour Litre sinon U","En grammes (emballage compris)","Complément d'information sur poids","Complément d'information sur volume","Taxe DEEE","Prix d'achat net","U dans la plupart des cas (CAR, SAC, … sinon)","Si CAR ou SAC, alors combien d'unités consommateurs","Quantité minimale pour commande vers Fournisseur","Multiple suivant d'achat","Date d'application pa","Prix de vente TTC Enseigne","Date d'application pv","Code de la plateforme Animalis (PF0 ou CAM)","Prix de cession Magasin","U dans la plupart des cas (CAR, SAC, … sinon)","Si CAR ou SAC, alors combien d'unités cosommateurs","Quantité minimale pour commande magasin vers PF","Prix de vente TTC promo","Date d'application pv promo","Date de fin pv promo","Code du magasin dans GCE","Code du magasin dans GCE","CSS_Petit Magasin","CSS_Moyen Magasin","CSS_Grand Magasin","Vide si Inerte VIV pour Vivant","O si présent WEB","Date de mise en vente","Date de fin de mise en vente","O Si dluo","Segment N pour Naturel O pour Véto","O Si display","C pour création","Non renseigné en création / Obligatoire en modification"
"CODE ANIMALIS","O","O","O","O","O","O","N","N","O","O","O","O","O","O","O","O","O","O","O","O","N","N","N","N","O","O","N","O","N","O","O","O","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","O",""
"","0064992502201","100002","100307","","ACA HERIT PUP SMALL BREED 2KG","ACA HERIT PUP SMALL BREED 2KG","ACA HERIT PUP SMALL BREED 2KG","ACANA HERITAGE PUPPY SMALL BREED 2KG","6","5","19","101","E","03","VC","PERM","ACANA","N","2","K","","","","","10.34553","7","","7","","31/01/2019","19.188","31/01/2019","","","","","","","","","","","1","2","3","","O","31/01/2019","","O","N","N","C",""
"","0064992502607","100003","100307","","ACA HERIT PUP SMALL BREED 6KG","ACA HERIT PUP SMALL BREED 6KG","ACA HERIT PUP SMALL BREED 6KG","ACANA HERITAGE PUPPY SMALL BREED 6KG","6","5","19","101","E","03","VC","PERM","ACANA","N","6","K","","","","","22.73931","1","","1","","31/01/2019","40.788","31/01/2019","","","","","","","","","","","1","2","3","","O","31/01/2019","","O","N","N","C",""
"","0064992500207","100005","100307","","ACA HERIT PUPPY & JUNIOR 2KG","ACA HERIT PUPPY & JUNIOR 2KG","ACA HERIT PUPPY & JUNIOR 2KG","ACANA HERITAGE PUPPY & JUNIOR 2KG","6","5","19","101","E","03","VC","PERM","ACANA","N","2","K","","","","","10.34553","7","","7","","31/01/2019","19.188","31/01/2019","","","","","","","","","","","1","2","3","","O","31/01/2019","","O","N","N","C",""
"","0064992500603","100006","100307","","ACA HERIT PUPPY & JUNIOR 6KG","ACA HERIT PUPPY & JUNIOR 6KG","ACA HERIT PUPPY & JUNIOR 6KG","ACANA HERITAGE PUPPY & JUNIOR 6KG","6","5","19","101","E","03","VC","PERM","ACANA","N","6","K","","","","","22.73931","1","","1","","31/01/2019","40.788","31/01/2019","","","","","","","","","","","1","2","3","","O","31/01/2019","","O","N","N","C",""
"","0064992500115","100007","100307","","ACA HERIT PUP & JUNIOR 11,4KG","ACA HERIT PUP & JUNIOR 11,4KG","ACA HERIT PUP & JUNIOR 11,4KG","ACANA HERITAGE PUPPY & JUNIOR 11,4KG","6","5","19","101","E","03","VC","PERM","ACANA","N","11.4","K","","","","","36.78831","1","","1","","31/01/2019","65.988","31/01/2019","","","","","","","","","","","1","2","3","","O","31/01/2019","","O","N","N","C",""
"","0064992501112","100009","100307","","ACA HERIT PUP LARG BREE 11,4KG","ACA HERIT PUP LARG BREE 11,4KG","ACA HERIT PUP LARG BREE 11,4KG","ACANA HERITAGE PUPPY LARGE BREED 11,4KG","6","5","19","101","E","03","VC","PERM","ACANA","N","11.4","K","","","","","38.12631","1","","1","","31/01/2019","68.388","31/01/2019","","","","","","","","","","","1","2","3","","O","31/01/2019","","O","N","N","C",""
"","0064992523206","100012","100307","","ACA HERIT ADUL SMALL BREED 2KG","ACA HERIT ADUL SMALL BREED 2KG","ACA HERIT ADUL SMALL BREED 2KG","ACANA HERITAGE ADULT SMALL BREED 2KG","6","5","19","102","E","03","VC","PERM","ACANA","N","2","K","","","","","10.34553","7","","7","","31/01/2019","19.188","31/01/2019","","","","","","","","","","","1","2","3","","O","31/01/2019","","O","N","N","C",""
"","0064992523602","100013","100307","","ACA HERIT ADUL SMALL BREED 6KG","ACA HERIT ADUL SMALL BREED 6KG","ACA HERIT ADUL SMALL BREED 6KG","ACANA HERITAGE ADULT SMALL BREED 6KG","6","5","19","102","E","03","VC","PERM","ACANA","N","6","K","","","","","22.73931","1","","1","","31/01/2019","40.788","31/01/2019","","","","","","","","","","","1","2","3","","O","31/01/2019","","O","N","N","C",""
"","0064992530112","100014","100307","","ACA HERIT SPORT11,4KG","ACA HERIT SPORT11,4KG","ACA HERIT SPORT11,4KG","ACANA HERITAGE SPORT11,4KG","6","5","19","102","E","03","VC","PERM","ACANA","N","11.4","K","","","","","38.12631","1","","1","","31/01/2019","68.388","31/01/2019","","","","","","","","","","","1","2","3","","O","31/01/2019","","O","N","N","C",""
"","0064992512200","100017","100307","","ACA HERIT LIGHT & FIT 2KG","ACA HERIT LIGHT & FIT 2KG","ACA HERIT LIGHT & FIT 2KG","ACANA HERITAGE LIGHT & FIT 2KG","6","5","19","102","E","03","VC","PERM","ACANA","N","2","K","","","","","10.34553","7","","7","","31/01/2019","19.188","31/01/2019","","","","","","","","","","","1","2","3","","O","31/01/2019","","O","N","N","C",""
"","0064992512606","100018","100307","","ACA HERIT LIGHT & FIT 6KG","ACA HERIT LIGHT & FIT 6KG","ACA HERIT LIGHT & FIT 6KG","ACANA HERITAGE LIGHT & FIT 6KG","6","5","19","102","E","03","VC","PERM","ACANA","N","6","K","","","","","22.73931","1","","1","","31/01/2019","40.788","31/01/2019","","","","","","","","","","","1","2","3","","O","31/01/2019","","O","N","N","C",""
"","0064992512118","100019","100307","","ACA HERIT LIGHT & FIT 11,4KG","ACA HERIT LIGHT & FIT 11,4KG","ACA HERIT LIGHT & FIT 11,4KG","ACANA HERITAGE LIGHT & FIT 11,4KG","6","5","19","102","E","03","VC","PERM","ACANA","N","11.4","K","","","","","36.78831","1","","1","","31/01/2019","65.988","31/01/2019","","","","","","","","","","","1","2","3","","O","31/01/2019","","O","N","N","C",""
"","0064992510237","100021","100307","","ACA HERIT SENIOR 2KG","ACA HERIT SENIOR 2KG","ACA HERIT SENIOR 2KG","ACANA HERITAGE SENIOR 2KG","6","5","19","102","E","03","VC","PERM","ACANA","N","2","K","","","","","10.34553","7","","7","","31/01/2019","19.188","31/01/2019","","","","","","","","","","","1","2","3","","O","31/01/2019","","O","N","N","C",""
"","0064992510688","100022","100307","","ACA HERIT SENIOR 6KG","ACA HERIT SENIOR 6KG","ACA HERIT SENIOR 6KG","ACANA HERITAGE SENIOR 6KG","6","5","19","102","E","03","VC","PERM","ACANA","N","6","K","","","","","22.73931","1","","1","","31/01/2019","40.788","31/01/2019","","","","","","","","","","","1","2","3","","O","31/01/2019","","O","N","N","C",""
"","0064992510114","100023","100307","","ACA HERIT SENIOR 11,4KG","ACA HERIT SENIOR 11,4KG","ACA HERIT SENIOR 11,4KG","ACANA HERITAGE SENIOR 11,4KG","6","5","19","102","E","03","VC","PERM","ACANA","N","11.4","K","","","","","36.78831","1","","1","","31/01/2019","65.988","31/01/2019","","","","","","","","","","","1","2","3","","O","31/01/2019","","O","N","N","C",""
"","0064992525200","100025","100307","","ACA ADULT DOG  2KG","ACA ADULT DOG  2KG","ACA ADULT DOG  2KG","ACANA ADULT DOG  2KG","6","5","19","102","E","03","VC","PERM","ACANA","N","2","K","","","","","10.34553","7","","7","","31/01/2019","19.188","31/01/2019","","","","","","","","","","","1","2","3","","O","31/01/2019","","O","N","N","C",""
"","0064992525606","100026","100307","","ACA ADULT DOG 6KG","ACA ADULT DOG 6KG","ACA ADULT DOG 6KG","ACANA ADULT DOG 6KG","6","5","19","102","E","03","VC","PERM","ACANA","N","6","K","","","","","22.73931","1","","1","","31/01/2019","40.788","31/01/2019","","","","","","","","","","","1","2","3","","O","31/01/2019","","O","N","N","C",""
"","0064992525118","100027","100307","","ACA ADULT DOG11,4KG","ACA ADULT DOG11,4KG","ACA ADULT DOG11,4KG","ACANA ADULT DOG11,4KG","6","5","19","102","E","03","VC","PERM","ACANA","N","11.4","K","","","","","36.78831","1","","1","","31/01/2019","65.988","31/01/2019","","","","","","","","","","","1","2","3","","O","31/01/2019","","O","N","N","C",""
"","0064992521110","100029","100307","","ACA HERIT ADUL LAR BREE 11,4KG","ACA HERIT ADUL LAR BREE 11,4KG","ACA HERIT ADUL LAR BREE 11,4KG","ACANA HERITAGE ADULT LARGE BREED 11,4KG","6","5","19","102","E","03","VC","PERM","ACANA","N","11.4","K","","","","","36.78831","1","","1","","31/01/2019","65.988","31/01/2019","","","","","","","","","","","1","2","3","","O","31/01/2019","","O","N","N","C",""
"","0064992560218","100032","100307","","ACA PRAIRIE POULTRY 2KG","ACA PRAIRIE POULTRY 2KG","ACA PRAIRIE POULTRY 2KG","ACANA PRAIRIE POULTRY 2KG","6","5","19","102","E","03","VC","PERM","ACANA","N","2","K","","","","","9.05153","7","","7","","31/01/2019","16.788","31/01/2019","","","","","","","","","","","1","2","3","","O","31/01/2019","","O","N","N","C",""
"","0064992560614","100033","100307","","ACA PRAIRIE POULTRY 6KG","ACA PRAIRIE POULTRY 6KG","ACA PRAIRIE POULTRY 6KG","ACANA PRAIRIE POULTRY 6KG","6","5","19","102","E","03","VC","PERM","ACANA","N","6","K","","","","","18.05631","1","","1","","31/01/2019","32.388","31/01/2019","","","","","","","","","","","1","2","3","","O","31/01/2019","","O","N","N","C",""
"","0064992560119","100034","100307","","ACA PRAIRIE POULTRY 11,4KG","ACA PRAIRIE POULTRY 11,4KG","ACA PRAIRIE POULTRY 11,4KG","ACANA PRAIRIE POULTRY 11,4KG","6","5","19","102","E","03","VC","PERM","ACANA","N","11.4","K","","","","","28.76031","1","","1","","31/01/2019","51.588","31/01/2019","","","","","","","","","","","1","2","3","","O","31/01/2019","","O","N","N","C",""
"","0064992562205","100037","100307","","ACA WILD COAST 2KG","ACA WILD COAST 2KG","ACA WILD COAST 2KG","ACANA WILD COAST 2KG","6","5","19","102","E","03","VC","PERM","ACANA","N","2","K","","","","","10.34553","7","","7","","31/01/2019","19.188","31/01/2019","","","","","","","","","","","1","2","3","","O","31/01/2019","","O","N","N","C",""
