"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54"
"","EAN13","REFPRO","SIGFOU","MOTCLE","NOMPRO","DESIGN1","DESIGN2","DESIGN_LONG","CODTVA","RAYON","SOUSRAYON","FAMILLE","GAMME","STATUT","CODBLOCAGE","NATURE","MARQUE","MDD","POIDSNET","UNICOL","POIDS","POIDS_INFO","VOLUME_INFO","D3E","PA","UNITE_ACHAT","NBUVC_ACHAT","QTEMIN","QOTITE","DATDEB_PA","PV","DATDEB_PV","PF_SIGTIE","PCESSION","UNITE_CESSION","NBUVC_CESSION","QTEMIN_CESSION","PV_PROMO","DATDEB_PV_PROMO","DATFIN_PV_PROMO","CIBLE_PROMO","MAGASIN_CREATION","CSS_PM","CSS_MM","CSS_GM","TYPOLOGIE","WEB","DATMAR","DATFINMAR","DLUO","SEGMENT_PRODUIT","DISPLAY","ACTION","CODPRO"
"","13 Caractères","16 Caractères","12 Caractères","16 Caractères","30 Caractères","40 Caractères","40 Caractères","1000 Caractères","1 Caractère","6 Caractères","6 Caractères","6 Caractères","6 Caractères","6 Caractères","3 Caractères","6 Caractères","12 Caractères/ MAJUSCULES SS ACCENT","6 Caractères","Nombre","1 Caractère","Nombre","40 Caractères","40 Caractères","Nombre","Nombre","3 Caractères","Nombre","Nombre","Nombre","Date dd/mm/yyyy format Text","Nombre","Date dd/mm/yyyy format Text","12 Caractères","Nombre","3 Caractères","Nombre","Nombre","Nombre","Date dd/mm/yyyy en Text","Date dd/mm/yyyy format Text","12 Caractères","3 Caractères","Nombre","Nombre","Nombre","3 Caractères","1 Caractères","Date dd/mm/yyyy format Text","Date dd/mm/yyyy format Text","1 Caractères","12 Caractères","6 Caractères","12 Caractères","16 Caractères"
"","EAN 13 de l'article","Référence article chez le fournisseur","Code du fournisseur dans GCE","Mot clé GCE","Désgination courte (ticket de caisse)","Désignation article","Désignation article complément","Désignation longue pour le WEB","Code tva GCE (2:5,5% - 6:20% - 8:10%))","Code Rayon GCE","Code Sous Rayon GCE","Code Famille GCE","Code Gamme GCE (A, B, C,L)","Statut GCE (01, 02, 03, 04, 05)","Code blocage GCE (VC, VN)","Nature GCE (PERM, OSHOT, …)","Marque gérée dans GCE","O/N","En grammes ou litres","K pour KG, L pour Litre sinon U","En grammes (emballage compris)","Complément d'information sur poids","Complément d'information sur volume","Taxe DEEE","Prix d'achat net","U dans la plupart des cas (CAR, SAC, … sinon)","Si CAR ou SAC, alors combien d'unités consommateurs","Quantité minimale pour commande vers Fournisseur","Multiple suivant d'achat","Date d'application pa","Prix de vente TTC Enseigne","Date d'application pv","Code de la plateforme Animalis (PF0 ou CAM)","Prix de cession Magasin","U dans la plupart des cas (CAR, SAC, … sinon)","Si CAR ou SAC, alors combien d'unités cosommateurs","Quantité minimale pour commande magasin vers PF","Prix de vente TTC promo","Date d'application pv promo","Date de fin pv promo","Code du magasin dans GCE","Code du magasin dans GCE","CSS_Petit Magasin","CSS_Moyen Magasin","CSS_Grand Magasin","Vide si Inerte VIV pour Vivant","O si présent WEB","Date de mise en vente","Date de fin de mise en vente","O Si dluo","Segment N pour Naturel O pour Véto","O Si display","C pour création","Non renseigné en création / Obligatoire en modification"
"CODE ANIMALIS","O","O","O","O","O","O","N","N","O","O","O","O","O","O","O","O","O","O","O","O","N","N","N","N","O","O","N","O","N","O","O","O","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","O",""
"","3661912005520","40595002","4037","","INSTINCTIVE SAUCE  PACK PROMO","INSTINCTIVE SAUCE  PACK PROMO","INSTINCTIVE SAUCE  PACK PROMO","INSTINCTIVE SAUCE  PACK PROMO","6","6","25","130","C","03","VC","PROMO","ROYAL CANIN","N","2.04","K","","","","","11.34945","U","","1","1","17/01/2019","21.56","17/01/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","3661912005544","41465000","4037","","INSTINCTIVE MOUSSE  PACK PROMO","INSTINCTIVE MOUSSE  PACK PROMO","INSTINCTIVE MOUSSE  PACK PROMO","INSTINCTIVE MOUSSE  PACK PROMO","6","6","25","130","C","03","VC","PROMO","ROYAL CANIN","N","2.04","K","","","","","11.34945","U","","1","1","17/01/2019","21.56","17/01/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","3661912005551","40955005","4037","","STERILISED SAUCE  PACK PROMO","STERILISED SAUCE  PACK PROMO","STERILISED SAUCE  PACK PROMO","STERILISED SAUCE  PACK PROMO","6","6","25","130","B","03","VC","PROMO","ROYAL CANIN","N","2.04","K","","","","","11.34945","U","","1","1","17/01/2019","21.56","17/01/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","3661912005568","41565000","4037","","STERILISED GELEE  PACK PROMO","STERILISED GELEE  PACK PROMO","STERILISED GELEE  PACK PROMO","STERILISED GELEE  PACK PROMO","6","6","25","130","B","03","VC","PROMO","ROYAL CANIN","N","2.04","K","","","","","11.34945","U","","1","1","17/01/2019","21.56","17/01/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","3661912005575","41475001","4037","","STERILISED MOUSSE  PACK PROMO","STERILISED MOUSSE  PACK PROMO","STERILISED MOUSSE  PACK PROMO","STERILISED MOUSSE  PACK PROMO","6","6","25","130","B","03","VC","PROMO","ROYAL CANIN","N","2.04","K","","","","","11.34945","U","","1","1","17/01/2019","21.56","17/01/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","3661912005582","40705000","4037","","ULTRA LIGHT SAUCE  PACK PROMO","ULTRA LIGHT SAUCE  PACK PROMO","ULTRA LIGHT SAUCE  PACK PROMO","ULTRA LIGHT SAUCE  PACK PROMO","6","6","25","130","C","03","VC","PROMO","ROYAL CANIN","N","2.04","K","","","","","11.34945","U","","1","1","17/01/2019","21.56","17/01/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","3661912005599","41525000","4037","","ULTRA LIGHT GELEE  PACK PROMO","ULTRA LIGHT GELEE  PACK PROMO","ULTRA LIGHT GELEE  PACK PROMO","ULTRA LIGHT GELEE  PACK PROMO","6","6","25","130","C","03","VC","PROMO","ROYAL CANIN","N","2.04","K","","","","","11.34945","U","","1","1","17/01/2019","21.56","17/01/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","3661912005605","41575001","4037","","URINARY SAUCE  PACK PROMO","URINARY SAUCE  PACK PROMO","URINARY SAUCE  PACK PROMO","URINARY SAUCE  PACK PROMO","6","6","25","130","C","03","VC","PROMO","ROYAL CANIN","N","2.04","K","","","","","11.34945","U","","1","1","17/01/2019","21.56","17/01/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","3661912005612","40585002","4037","","KITTEN SAUCE  PACK PROMO","KITTEN SAUCE  PACK PROMO","KITTEN SAUCE  PACK PROMO","KITTEN SAUCE  PACK PROMO","6","6","25","130","B","03","VC","PROMO","ROYAL CANIN","N","2.04","K","","","","","11.34945","U","","1","1","17/01/2019","21.56","17/01/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","3661912005629","41505001","4037","","KITTEN GELEE  PACK PROMO","KITTEN GELEE  PACK PROMO","KITTEN GELEE  PACK PROMO","KITTEN GELEE  PACK PROMO","6","6","25","130","B","03","VC","PROMO","ROYAL CANIN","N","2.04","K","","","","","11.34945","U","","1","1","17/01/2019","21.56","17/01/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","3661912005636","41455000","4037","","KITTEN MOUSSE  PACK PROMO","KITTEN MOUSSE  PACK PROMO","KITTEN MOUSSE  PACK PROMO","KITTEN MOUSSE  PACK PROMO","6","6","25","130","B","03","VC","PROMO","ROYAL CANIN","N","2.04","K","","","","","11.34945","U","","1","1","17/01/2019","21.56","17/01/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","3661912005643","10715000","4037","","KITTEN STERI SAUCE  PACK PROMO","KITTEN STERI SAUCE  PACK PROMO","KITTEN STERI SAUCE  PACK PROMO","KITTEN STERI SAUCE  PACK PROMO","6","6","25","130","B","03","VC","PROMO","ROYAL CANIN","N","2.04","K","","","","","11.34945","U","","1","1","17/01/2019","21.56","17/01/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","3661912005650","10725000","4037","","KITTEN STERI GELEE  PACK PROMO","KITTEN STERI GELEE  PACK PROMO","KITTEN STERI GELEE  PACK PROMO","KITTEN STERI GELEE  PACK PROMO","6","6","25","130","B","03","VC","PROMO","ROYAL CANIN","N","2.04","K","","","","","11.34945","U","","1","1","17/01/2019","21.56","17/01/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","3661912005803","40825000","4037","","AGEING12+ SAUCE  PACK PROMO","AGEING12+ SAUCE  PACK PROMO","AGEING12+ SAUCE  PACK PROMO","AGEING12+ SAUCE  PACK PROMO","6","6","25","130","B","03","VC","PROMO","ROYAL CANIN","N","2.04","K","","","","","11.34945","U","","1","1","17/01/2019","21.56","17/01/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","3661912005667","40595003","4037","","INSTINCT SAUCE 8+4 ","INSTINCT SAUCE 8+4 ","INSTINCT SAUCE 8+4 ","INSTINCT SAUCE 8+4 ","6","6","25","130","C","03","VC","PROMO","ROYAL CANIN","N","1.02","K","","","","","5.4054","U","","1","1","17/01/2019","10.27","17/01/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","3661912005681","41465001","4037","","INSTINCT MOUSSE 8+4 ","INSTINCT MOUSSE 8+4 ","INSTINCT MOUSSE 8+4 ","INSTINCT MOUSSE 8+4 ","6","6","25","130","C","03","VC","PROMO","ROYAL CANIN","N","1.02","K","","","","","5.4054","U","","1","1","17/01/2019","10.27","17/01/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","3661912005698","40955006","4037","","STERILISED SAUCE 8+4 ","STERILISED SAUCE 8+4 ","STERILISED SAUCE 8+4 ","STERILISED SAUCE 8+4 ","6","6","25","130","B","03","VC","PROMO","ROYAL CANIN","N","1.02","K","","","","","5.4054","U","","1","1","17/01/2019","10.27","17/01/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","3661912005704","41565001","4037","","STERILISED GELEE 8+4 ","STERILISED GELEE 8+4 ","STERILISED GELEE 8+4 ","STERILISED GELEE 8+4 ","6","6","25","130","B","03","VC","PROMO","ROYAL CANIN","N","1.02","K","","","","","5.4054","U","","1","1","17/01/2019","10.27","17/01/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","3661912005711","41475002","4037","","STERILISED MOUSSE 8+4 ","STERILISED MOUSSE 8+4 ","STERILISED MOUSSE 8+4 ","STERILISED MOUSSE 8+4 ","6","6","25","130","B","03","VC","PROMO","ROYAL CANIN","N","1.02","K","","","","","5.4054","U","","1","1","17/01/2019","10.27","17/01/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","3661912005728","40705001","4037","","ULTRA LIGHT SAUCE 8+4 ","ULTRA LIGHT SAUCE 8+4 ","ULTRA LIGHT SAUCE 8+4 ","ULTRA LIGHT SAUCE 8+4 ","6","6","25","130","C","03","VC","PROMO","ROYAL CANIN","N","1.02","K","","","","","5.4054","U","","1","1","17/01/2019","10.27","17/01/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","3661912005735","41525001","4037","","ULTRA LIGHT GELEE 8+4 ","ULTRA LIGHT GELEE 8+4 ","ULTRA LIGHT GELEE 8+4 ","ULTRA LIGHT GELEE 8+4 ","6","6","25","130","C","03","VC","PROMO","ROYAL CANIN","N","1.02","K","","","","","5.4054","U","","1","1","17/01/2019","10.27","17/01/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","3661912005742","41575002","4037","","URINARY SAUCE 8+4 ","URINARY SAUCE 8+4 ","URINARY SAUCE 8+4 ","URINARY SAUCE 8+4 ","6","6","25","130","C","03","VC","PROMO","ROYAL CANIN","N","1.02","K","","","","","5.4054","U","","1","1","17/01/2019","10.27","17/01/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","3661912005759","40585003","4037","","KITTEN SAUCE 8+4 ","KITTEN SAUCE 8+4 ","KITTEN SAUCE 8+4 ","KITTEN SAUCE 8+4 ","6","6","25","130","B","03","VC","PROMO","ROYAL CANIN","N","1.02","K","","","","","5.4054","U","","1","1","17/01/2019","10.27","17/01/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","3661912005766","41505002","4037","","KITTEN GELEE 8+4 ","KITTEN GELEE 8+4 ","KITTEN GELEE 8+4 ","KITTEN GELEE 8+4 ","6","6","25","130","B","03","VC","PROMO","ROYAL CANIN","N","1.02","K","","","","","5.4054","U","","1","1","17/01/2019","10.27","17/01/2019","","","","","","","","","","","","","","","","","","","","","C",""
