"N° de colonne","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54"
"Colonne","EAN13","REFPRO","SIGFOU","MOTCLE","NOMPRO","DESIGN1","DESIGN2","DESIGN_LONG","CODTVA","RAYON","SOUSRAYON","FAMILLE","GAMME","STATUT","CODBLOCAGE","NATURE","MARQUE","MDD","POIDSNET","UNICOL","POIDS","POIDS_INFO","VOLUME_INFO","D3E","PA","UNITE_ACHAT","NBUVC_ACHAT","QTEMIN","QOTITE","DATDEB_PA","PV","DATDEB_PV","PF_SIGTIE","PCESSION","UNITE_CESSION","NBUVC_CESSION","QTEMIN_CESSION","PV_PROMO","DATDEB_PV_PROMO","DATFIN_PV_PROMO","CIBLE_PROMO","MAGASIN_CREATION","CSS_PM","CSS_MM","CSS_GM","TYPOLOGIE","WEB","DATMAR","DATFINMAR","DLUO","SEGMENT_PRODUIT","DISPLAY","ACTION","CODPRO"
"Longueur / Type","13 Caractères","16 Caractères","12 Caractères","16 Caractères","30 Caractères","40 Caractères","40 Caractères","1000 Caractères","1 Caractère","6 Caractères","6 Caractères","6 Caractères","6 Caractères","6 Caractères","3 Caractères","6 Caractères","12 Caractères/ MAJUSCULES SS ACCENT","6 Caractères","Nombre","1 Caractère","Nombre","40 Caractères","40 Caractères","Nombre","Nombre","3 Caractères","Nombre","Nombre","Nombre","Date dd/mm/yyyy format Text","Nombre","Date dd/mm/yyyy format Text","12 Caractères","Nombre","3 Caractères","Nombre","Nombre","Nombre","Date dd/mm/yyyy en Text","Date dd/mm/yyyy format Text","12 Caractères","3 Caractères","Nombre","Nombre","Nombre","3 Caractères","1 Caractères","Date dd/mm/yyyy format Text","Date dd/mm/yyyy format Text","1 Caractères","12 Caractères","6 Caractères","12 Caractères","16 Caractères"
"Observations","EAN 13 de l'article","Référence article chez le fournisseur","Code du fournisseur dans GCE","Mot clé GCE","Désgination courte (ticket de caisse)","Désignation article","Désignation article complément","Désignation longue pour le WEB","Code tva GCE (2:5,5% - 6:20% - 8:10%))","Code Rayon GCE","Code Sous Rayon GCE","Code Famille GCE","Code Gamme GCE (A, B, C,L)","Statut GCE (01, 02, 03, 04, 05)","Code blocage GCE (VC, VN)","Nature GCE (PERM, OSHOT, …)","Marque gérée dans GCE","O/N","En kg ou litres","K pour KG, L pour Litre sinon U","En grammes (emballage compris)","Complément d'information sur poids","Complément d'information sur volume","Taxe DEEE","Prix d'achat net","U dans la plupart des cas (CAR, SAC, … sinon)","Si CAR ou SAC, alors combien d'unités consommateurs","Quantité minimale pour commande vers Fournisseur","Multiple suivant d'achat","Date d'application pa","Prix de vente TTC Enseigne","Date d'application pv","Code de la plateforme Animalis (PF0 ou CAM)","Prix de cession Magasin","U dans la plupart des cas (CAR, SAC, … sinon)","Si CAR ou SAC, alors combien d'unités cosommateurs","Quantité minimale pour commande magasin vers PF","Prix de vente TTC promo","Date d'application pv promo","Date de fin pv promo","Code du magasin dans GCE","Code du magasin dans GCE","CSS_Petit Magasin","CSS_Moyen Magasin","CSS_Grand Magasin","Vide si Inerte VIV pour Vivant","O si présent WEB","Date de mise en vente","Date de fin de mise en vente","O Si dluo","Segment N pour Naturel O pour Véto","O Si display","C pour création","Non renseigné en création / Obligatoire en modification"
"Obligatoire","O","O","O","O","O","O","N","N","O","O","O","O","O","O","O","O","O","O","O","O","N","N","N","N","O","O","N","O","N","O","O","O","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","O",""
"","3760284300025","C80","100279","","FILTRATION NATURELLE COCO","FILTRATION NATURELLE COCO80","","
SI VOUS SOUHAITEZ PRENDRE SOIN DE VOS POISSONS ET CREER UN ENVIRONNEMENT BIOLOGIQUE ADAPTE POUR QU'ILS S'EPANOUISSENT, CE FILTRE EST CE QU'IL VOUS FAUT. EQUIPE D'UNE POMPE D'UN DEBIT DE 450L/H MAX (REGLABLE), IL EST CAPABLE DE GARDER UNE EAU SAINE GRACE A SON PRINCIPE NATUREL QUI CREE UN ECOSYSTEME DANS VOTRE AQUARIUM. GRACE AU PRINCIPE DE L'AQUAPONIE UN EQUILIBRE S'Y INSTALLE, PERMETTANT DE TRANSFORMER LES DECHETS DES POISSONS EN ENGRAIS POUR LES PLANTES !LES PLANTES ET MICROORGANISMES DE L'ECOSYSTEME VONT AINSI PURIFIER L'EAU, ET LA POMPE ASSURE UN BRASSAGE CONTINU DE L'AQUARIUM, CE QUI VOUS PERMET SELON VOTRE AQUARIUM, LES POISSONS, LEUR ALIMENTATION, DE DIMINUER LES CHANGEMENTS D'EAU UNE FOIS L'ECOSYSTEME INSTALLE. LE COCO80 EST ADAPTE AUX AQUARIUMS SANS COUVERCLE DE VOLUME < 80L EN EAU DOUCE. SUBSTRAT FOURNI, PLANTE NON INCLUSE EN LIGNE.","6","1","7","29","B","03","VC","PERM","COCOPLANT","","1.47","K","1.47","","","0.06","27.04","U","","1","","18/10/2019","49.9","18/10/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","3760284300032","MCG","100279","","FILTRE NATURE MINICOCOGARDEN","FILTRE NATURE MINICOCOGARDEN","","SI VOUS SOUHAITEZ PRENDRE SOIN DE VOS POISSONS ET CREER UN ENVIRONNEMENT BIOLOGIQUE ADAPTE POUR QU'ILS S'EPANOUISSENT, CE FILTRE EST CE QU'IL VOUS FAUT. CONÇU POUR FONCTIONNER SANS ELECTRICITE, SON PRINCIPE NATUREL VOUS PERMETTRA DE MAINTENIR UNE BONNE QUALITE DE L'EAU. GRACE AU PRINCIPE DE L'AQUAPONIE, UN EQUILIBRE S'INSTALLE DANS VOTRE AQUARIUM, PERMETTANT DE TRANSFORMER LES DECHETS DES POISSONS EN ENGRAIS POUR LES PLANTES ! LES PLANTES ET MICROORGANISMES DE L'ECOSYSTEME VONT AINSI PURIFIER L'EAU ET CREER UN ENVIRONNEMENT SAIN POUR VOS POISSONS. SELON VOTRE AQUARIUM, LES POISSONS, LEUR ALIMENTATION, VOUS POURREZ AINSI ESPACER LES CHANGEMENTS D'EAU. LE MINICOCOGARDEN EST ADAPTE AUX PETITS AQUARIUMS SANS COUVERCLE DE VOLUME < 10L EN EAU DOUCE. IL EST UTILISABLE EN DECORATION SUR DES VOLUMES PLUS GRANDS OU IL COMPLETERA LA FILTRATION EN PLACE. SUBSTRAT FOURNI, PLANTE NON INCLUSE EN LIGNE.","6","1","7","29","A","03","VC","PERM","COCOPLANT","","0.255","K","0.255","","","","10.44","U","","5","","18/10/2019","18.9","18/10/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","3760284300049","CPQ","100279","","COCOPLANQUE TAILLE S M","COCOPLANQUE TAILLE S M","","UN ABRI DOUILLET POUR POISSONS & REPTILES ! ISSU DE L'AGRICULTURE BIOLOGIQUE ET COMMERCE EQUITABLE. LA COCOPLANQUE PEUT AVOIR UN DIAMETRE VARIANT DE 8 A 10 CMS ENVIRON.","6","1","8","37","A","03","VC","PERM","COCOPLANT","","0.088","K","0.088","","","","2.2","U","","10","","18/10/2019","6.9","18/10/2019","","","","","","","","","","","","","","","","","","","","","C",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
