"N° de colonne","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54"
"Colonne","EAN13","REFPRO","SIGFOU","MOTCLE","NOMPRO","DESIGN1","DESIGN2","DESIGN_LONG","CODTVA","RAYON","SOUSRAYON","FAMILLE","GAMME","STATUT","CODBLOCAGE","NATURE","MARQUE","MDD","POIDSNET","UNICOL","POIDS","POIDS_INFO","VOLUME_INFO","D3E","PA","UNITE_ACHAT","NBUVC_ACHAT","QTEMIN","QOTITE","DATDEB_PA","PV","DATDEB_PV","PF_SIGTIE","PCESSION","UNITE_CESSION","NBUVC_CESSION","QTEMIN_CESSION","PV_PROMO","DATDEB_PV_PROMO","DATFIN_PV_PROMO","CIBLE_PROMO","MAGASIN_CREATION","CSS_PM","CSS_MM","CSS_GM","TYPOLOGIE","WEB","DATMAR","DATFINMAR","DLUO","SEGMENT_PRODUIT","DISPLAY","ACTION","CODPRO"
"Longueur / Type","13 Caractères","16 Caractères","12 Caractères","16 Caractères","30 Caractères","40 Caractères","40 Caractères","1000 Caractères","1 Caractère","6 Caractères","6 Caractères","6 Caractères","6 Caractères","6 Caractères","3 Caractères","6 Caractères","12 Caractères/ MAJUSCULES SS ACCENT","6 Caractères","Nombre","1 Caractère","Nombre","40 Caractères","40 Caractères","Nombre","Nombre","3 Caractères","Nombre","Nombre","Nombre","Date dd/mm/yyyy format Text","Nombre","Date dd/mm/yyyy format Text","12 Caractères","Nombre","3 Caractères","Nombre","Nombre","Nombre","Date dd/mm/yyyy en Text","Date dd/mm/yyyy format Text","12 Caractères","3 Caractères","Nombre","Nombre","Nombre","3 Caractères","1 Caractères","Date dd/mm/yyyy format Text","Date dd/mm/yyyy format Text","1 Caractères","12 Caractères","6 Caractères","12 Caractères","16 Caractères"
"Observations","EAN 13 de l'article","Référence article chez le fournisseur","Code du fournisseur dans GCE","Mot clé GCE","Désgination courte (ticket de caisse)","Désignation article","Désignation article complément","Désignation longue pour le WEB","Code tva GCE (2:5,5% - 6:20% - 8:10%))","Code Rayon GCE","Code Sous Rayon GCE","Code Famille GCE","Code Gamme GCE (A, B, C,L)","Statut GCE (01, 02, 03, 04, 05)","Code blocage GCE (VC, VN)","Nature GCE (PERM, OSHOT, …)","Marque gérée dans GCE","O/N","En kg ou litres","K pour KG, L pour Litre sinon U","En grammes (emballage compris)","Complément d'information sur poids","Complément d'information sur volume","Taxe DEEE","Prix d'achat net","U dans la plupart des cas (CAR, SAC, … sinon)","Si CAR ou SAC, alors combien d'unités consommateurs","Quantité minimale pour commande vers Fournisseur","Multiple suivant d'achat","Date d'application pa","Prix de vente TTC Enseigne","Date d'application pv","Code de la plateforme Animalis (PF0 ou CAM)","Prix de cession Magasin","U dans la plupart des cas (CAR, SAC, … sinon)","Si CAR ou SAC, alors combien d'unités cosommateurs","Quantité minimale pour commande magasin vers PF","Prix de vente TTC promo","Date d'application pv promo","Date de fin pv promo","Code du magasin dans GCE","Code du magasin dans GCE","CSS_Petit Magasin","CSS_Moyen Magasin","CSS_Grand Magasin","Vide si Inerte VIV pour Vivant","O si présent WEB","Date de mise en vente","Date de fin de mise en vente","O Si dluo","Segment N pour Naturel O pour Véto","O Si display","C pour création","Non renseigné en création / Obligatoire en modification"
"Obligatoire","O","O","O","O","O","O","N","N","O","O","O","O","O","O","O","O","O","O","O","O","N","N","N","N","O","O","N","O","N","O","O","O","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","O",""
"","8719733012984","6010-100-03-F","100223","","SOFA KEEP CALM 100X70X35 NOIR","SOFA KEEP CALM 100X70X35 NOIR","","Gardez votre calme !
Ce magnifique sofa “Keep Calm” de Lex&Max est conçu à partir de coton noir mêlé qui lui apporte un rendu ‘Jeans’ et la mention “Keep Calm”, éloignez vous de mon trône…. ! En effet votre compagnon sera le roi de son royaume à partir de ce coussin majestueux. 
• Materiel :  la housse exterieure de ce couchage pour chien et de 100% coton brut. Nous applicons un fil de coton épais mais doux pour assurer le comfort du coussin.
• Dimension : la taille du sofa est de ±100x70x35cm donne une surface intérieure de ±65x50cm. Cette espace convient aux chiens de petite à moyenne taille.
• Fermèture : la housse extérieure est fournie d’une fermèture éclair sur la longeur du coussin pour faciliter l’enlèvement du coussin intérieur.  
• Instructions de lavage : la housse extérieure peut-être lavée à l’envers en machine à 30°C.
• Garnissage :  Comme tout les articles de Lex et  Max le coussin est rempli d’un coussin rembourré de fibres acryliques. Cette fibre n’est pas creuse mais resistant et permet au coussin de garder son aspect volumineux. En qualité complémentaire la fibre acrylique réflecte la température du corps de votre chien de sorte que celui-ci n’aura ni trop chaud ni trop froid. 
• Montage : Le sofa vous est proposé tout prêt à son utilisation permèttrant à votre chien de prendre sa place bien mérité de suite.  

L’ambition des concepteurs Lex et Max est non seulement de découvrir le trône ultime pour votre animal de compagnie. Nous souhaitons de même enrichîr votre pièce de séjour par un élément remarquable et compatible à votre style d’interieur personnèl. Chez Lex et Max, nous parlons pas simplement de coussins, mais d’accesoires d’interieur avenants pour votre animal.
","6","5","20","110","B","03","VC","PERM","LEX&MAX","","7","K","7","","","","95","U","","1","1","01/11/2019","189","01/11/2019","","","","","","","","","","","1","1","1","","O","01/11/2019","","","","","C",""
"","8719733013004","6010-115-03-F","100223","","SOFA KEEP CALM 115X75X35 NOIR","SOFA KEEP CALM 115X75X35 NOIR","","Gardez votre calme !
Ce magnifique sofa “Keep Calm” de Lex&Max est conçu à partir de coton noir mêlé qui lui apporte un rendu ‘Jeans’ et la mention “Keep Calm”, éloignez vous de mon trône…. ! En effet votre compagnon sera le roi de son royaume à partir de ce coussin majestueux. 
• Materiel :  la housse exterieure de ce couchage pour chien et de 100% coton brut. Nous applicons un fil de coton épais mais doux pour assurer le comfort du coussin.
• Dimension : la taille du sofa est de ±115x75x35 cm qui donne une surface intérieure de ±80x60cm. Cette espace convient aux chiens à taille supérieure. 
• Fermèture : la housse extérieure est fournie d’une fermèture éclair sur la longeur du coussin pour faciliter l’enlèvement du coussin intérieur.  
• Instructions de lavage : la housse extérieure peut-être lavée à l’envers en machine à 30°C.
• Garnissage :  Comme tout les articles de Lex et  Max le coussin est rempli d’un coussin rembourré de fibres acryliques. Cette fibre n’est pas creuse mais resistant et permet au coussin de garder son aspect volumineux. En qualité complémentaire la fibre acrylique réflecte la température du corps de votre chien de sorte que celui-ci n’aura ni trop chaud ni trop froid. 
• Montage : Le sofa vous est proposé tout prêt à son utilisation permèttrant à votre chien de prendre sa place bien mérité de suite.  

L’ambition des concepteurs Lex et Max est non seulement de découvrir le trône ultime pour votre animal de compagnie. Nous souhaitons de même enrichîr votre pièce de séjour par un élément remarquable et compatible à votre style d’interieur personnèl. Chez Lex et Max, nous parlons pas simplement de coussins, mais d’accesoires d’interieur avenants pour votre ","6","5","20","110","B","03","VC","PERM","LEX&MAX","","8","K","8","","","","109.5","U","","1","1","01/11/2019","225","01/11/2019","","","","","","","","","","","1","1","1","","O","01/11/2019","","","","","C",""
"","8719733013011","6011-070-23","100223","","PANIER BERLIN 70X55 GRIS CLAIR","PANIER BERLIN 70X55 GRIS CLAIR","","Panier chien Berlin  

Démarquant ! Voici la description la plus adaptée pour introduire ce magnifique panier. Ca finition en tissu de meuble à haute qualité lui donne une apparance inégalé sur le marché des paniers chien.   
Le modèle “Berlin” conçu par Lex&Max est un panier sophistiquée à haut comfort avec des bords fermes qui supporteront la tête de votre chien sans s’effondrer. Le panier Berlin se pose directement sur le sol pour créer une zone de repos et de détente à grand comfort pour votre animal royal.  
 
• Materiel : Le panier Berlin est entièrement déhoussable. La housse polyester donne sur 5 compartiments individuels. Chaque compartiment détient son propore rembourrage.  
• Dimension : la taille du coussin remplis est de +/- 70x55x20. La surface intérieure est de ±40x30cm. Cette dimension est convenable pour les petites rasses.
• Fermèture : le panier Berlin est équipé de deux fermètures éclair inaccéssibles pour votre chien. Pour accédér aux fermètures, inversez les bords du panier. 
• Instructions de lavage :  le tissu peut-être nettoyé par un chiffon humide. La housse est lavable, à l’envers. à la machine (30°C).
• Rembourrage : granulés de mousse.
• Application :  couchage au sol destiné aux chiens  
• Note spéciale : pour sortir et/où insérér les rembourrages,  tournez les bords du panier à l’envers pour d’accédér aux fermètures éclair.

L’ambition des concepteurs Lex et Max est non seulement de découvrir le trône ultime pour votre animal de compagnie. Nous souhaitons de même enrichîr votre pièce de séjour par un élément remarquable et compatible à votre style d’interieur personnèl. Chez Lex et Max, nous parlons pas simplement de coussins, mais d’accesoires d’interieur avenants pour votre animal.
","6","5","20","110","B","03","VC","PERM","LEX&MAX","","2.1","K","2.1","","","","32.5","U","","1","1","01/11/2019","69","01/11/2019","","","","","","","","","","","1","1","1","","O","01/11/2019","","","","","C",""
"","8719733013028","6011-080-23","100223","","PANIER BERLIN 80X65 GRIS CLAIR","PANIER BERLIN 80X65 GRIS CLAIR","","Panier chien Berlin  

Démarquant ! Voici la description la plus adaptée pour introduire ce magnifique panier. Ca finition en tissu de meuble à haute qualité lui donne une apparance inégalé sur le marché des paniers chien.   
Le modèle “Berlin” conçu par Lex&Max est un panier sophistiquée à haut comfort avec des bords fermes qui supporteront la tête de votre chien sans s’effondrer. Le panier Berlin se pose directement sur le sol pour créer une zone de repos et de détente à grand comfort pour votre animal royal.  
 
• Materiel : Le panier Berlin est entièrement déhoussable. La housse polyester donne sur 5 compartiments individuels. Chaque compartiment détient son propore rembourrage. 
• Dimension : la taille du coussin remplis est de +/- 80x60x20. La surface intérieure est de ±50x35cm. Cette dimension est convenable pour les petites rasses. 
• Fermèture : le panier Berlin est équipé de deux fermètures éclair inaccéssibles pour votre chien. Pour accédér aux fermètures, inversez les bords du panier. 
• Instructions de lavage :  le tissu peut-être nettoyé par un chiffon humide. La housse est lavable, à l’envers. à la machine (30°C).
• Rembourrage : granulés de mousse.
• Application :  couchage au sol destiné aux chiens  
• Note spéciale : pour sortir et/où insérér les rembourrages,  tournez les bords du panier à l’envers pour d’accédér aux fermètures éclair.

L’ambition des concepteurs Lex et Max est non seulement de découvrir le trône ultime pour votre animal de compagnie. Nous souhaitons de même enrichîr votre pièce de séjour par un élément remarquable et compatible à votre style d’interieur personnèl. Chez Lex et Max, nous parlons pas simplement de coussins, mais d’accesoires d’interieur avenants pour votre animal.
","6","5","20","110","B","03","VC","PERM","LEX&MAX","","3.3","K","3.3","","","","42.5","U","","1","1","01/11/2019","89","01/11/2019","","","","","","","","","","","1","1","1","","O","01/11/2019","","","","","C",""
"","8719733013035","6011-090-23","100223","","PANIER BERLIN 90X70 GRIS CLAIR","PANIER BERLIN 90X70 GRIS CLAIR","","Panier chien Berlin  

Démarquant ! Voici la description la plus adaptée pour introduire ce magnifique panier. Ca finition en tissu de meuble à haute qualité lui donne une apparance inégalé sur le marché des paniers chien.   
Le modèle “Berlin” conçu par Lex&Max est un panier sophistiquée à haut comfort avec des bords fermes qui supporteront la tête de votre chien sans s’effondrer. Le panier Berlin se pose directement sur le sol pour créer une zone de repos et de détente à grand comfort pour votre animal royal.  
 
• Materiel : Le panier Berlin est entièrement déhoussable. La housse polyester donne sur 5 compartiments individuels. Chaque compartiment détient son propore rembourrage.  
• Dimension : la taille du coussin remplis est de +/- 90x70x20. La surface intérieure est de ±60x45cm. Cette dimension est convenable pour les rasses à taille moyenne.
• Fermèture : le panier Berlin est équipé de deux fermètures éclair inaccéssibles pour votre chien. Pour accédér aux fermètures, inversez les bords du panier. 
• Instructions de lavage :  le tissu peut-être nettoyé par un chiffon humide. La housse est lavable, à l’envers. à la machine (30°C).
• Rembourrage : granulés de mousse.
• Application :  couchage au sol destiné aux chiens  
• Note spéciale : pour sortir et/où insérér les rembourrages,  tournez les bords du panier à l’envers pour d’accédér aux fermètures éclair.

L’ambition des concepteurs Lex et Max est non seulement de découvrir le trône ultime pour votre animal de compagnie. Nous souhaitons de même enrichîr votre pièce de séjour par un élément remarquable et compatible à votre style d’interieur personnèl. Chez Lex et Max, nous parlons pas simplement de coussins, mais d’accesoires d’interieur avenants pour votre animal.
","6","5","20","110","B","03","VC","PERM","LEX&MAX","","4.6","K","4.6","","","","50","U","","1","1","01/11/2019","109","01/11/2019","","","","","","","","","","","1","1","1","","O","01/11/2019","","","","","C",""
"","8719733013042","6011-100-23","100223","","PANIER BERLIN 100X80 GRIS CLR","PANIER BERLIN 100X80 GRIS CLR","","Panier chien Berlin  

Démarquant ! Voici la description la plus adaptée pour introduire ce magnifique panier. Ca finition en tissu de meuble à haute qualité lui donne une apparance inégalé sur le marché des paniers chien.   
Le modèle “Berlin” conçu par Lex&Max est un panier sophistiquée à haut comfort avec des bords fermes qui supporteront la tête de votre chien sans s’effondrer. Le panier Berlin se pose directement sur le sol pour créer une zone de repos et de détente à grand comfort pour votre animal royal.  
 
• Materiel : Le panier Berlin est entièrement déhoussable. La housse polyester donne sur 5 compartiments individuels. Chaque compartiment détient son propore rembourrage.  
• Dimension : la taille du coussin remplis est de +/- 100x80x20. La surface intérieure est de ±70x50cm. Cette dimension est convenable pour les grandes rasses, 
• Fermèture : le panier Berlin est équipé de deux fermètures éclair inaccéssibles pour votre chien. Pour accédér aux fermètures, inversez les bords du panier. 
• Instructions de lavage :  le tissu peut-être nettoyé par un chiffon humide. La housse est lavable, à l’envers. à la machine (30°C).
• Rembourrage : granulés de mousse.
• Application :  couchage au sol destiné aux chiens  
• Note spéciale : pour sortir et/où insérér les rembourrages,  tournez les bords du panier à l’envers pour d’accédér aux fermètures éclair.

L’ambition des concepteurs Lex et Max est non seulement de découvrir le trône ultime pour votre animal de compagnie. Nous souhaitons de même enrichîr votre pièce de séjour par un élément remarquable et compatible à votre style d’interieur personnèl. Chez Lex et Max, nous parlons pas simplement de coussins, mais d’accesoires d’interieur avenants pour votre animal.
","6","5","20","110","B","03","VC","PERM","LEX&MAX","","5.3","K","5.3","","","","60","U","","1","1","01/11/2019","129","01/11/2019","","","","","","","","","","","1","1","1","","O","01/11/2019","","","","","C",""
